Category,Day,Date,num_downloads,System,Version
  Deep_Learning,Sunday,2018-11-25,127261,Linux,Other
  Deep_Learning,Sunday,2018-12-02,102116,Darwin,Other
  Deep_Learning,Sunday,2018-12-09,109980,Linux,Other
  Deep_Learning,Sunday,2018-12-16,107231,Windows,Other
  Deep_Learning,Sunday,2018-12-23,91131,Linux,Other
  Deep_Learning,Sunday,2018-12-30,90205,Windows,Other
  Deep_Learning,Sunday,2019-01-06,123286,Linux,Other
  Deep_Learning,Sunday,2019-01-13,214653,Linux,Other
  Deep_Learning,Sunday,2019-01-20,128772,Darwin,Other
  Deep_Learning,Sunday,2019-01-27,100445,Windows,Other
  Deep_Learning,Sunday,2019-02-03,132481,Linux,Other
  Deep_Learning,Sunday,2019-02-10,119117,Linux,Other
  Deep_Learning,Sunday,2019-02-17,119797,Windows,Other
  Deep_Learning,Sunday,2019-02-24,131991,Windows,Other
  Deep_Learning,Sunday,2019-03-03,128052,Linux,Other
  Deep_Learning,Sunday,2019-03-10,132574,Darwin,Other
  Deep_Learning,Sunday,2019-03-17,135696,Linux,Other
  Deep_Learning,Sunday,2019-03-24,123486,Other,3.7
  Deep_Learning,Sunday,2019-03-31,126980,Windows,Other
  Deep_Learning,Sunday,2019-04-07,130452,Darwin,Other
  Deep_Learning,Sunday,2019-04-14,166968,Darwin,Other
  Deep_Learning,Thursday,2018-04-19,28496,Windows,Other
  Deep_Learning,Thursday,2018-04-26,23506,Darwin,Other
  Deep_Learning,Thursday,2018-05-03,27922,Windows,Other
  Deep_Learning,Thursday,2018-05-10,34383,Linux,Other
  Deep_Learning,Thursday,2018-05-17,16451,Linux,Other
  Deep_Learning,Thursday,2018-05-24,31214,Linux,Other
  Deep_Learning,Thursday,2018-05-31,26907,Linux,Other
  Deep_Learning,Thursday,2018-06-07,24811,Linux,Other
  Deep_Learning,Thursday,2018-06-14,25603,Linux,Other
  Deep_Learning,Thursday,2018-06-21,22892,Windows,Other
  Deep_Learning,Thursday,2018-06-28,20794,Other,Other
  Deep_Learning,Thursday,2018-07-05,29508,Linux,Other
  Deep_Learning,Thursday,2018-07-12,9141,Windows,Other
  Deep_Learning,Thursday,2018-07-19,9175,Darwin,Other
  Deep_Learning,Thursday,2018-07-26,3432,Linux,Other
  Deep_Learning,Thursday,2018-08-02,133096,Darwin,Other
  Deep_Learning,Thursday,2018-08-09,129206,Linux,Other
  Deep_Learning,Thursday,2018-08-16,152287,Linux,Other
  Deep_Learning,Thursday,2018-08-23,156617,Windows,Other
  Deep_Learning,Thursday,2018-08-30,117626,Other,3.5
  Deep_Learning,Thursday,2018-09-06,123728,Linux,Other
  Deep_Learning,Thursday,2018-09-13,127026,Darwin,Other
  Deep_Learning,Thursday,2018-09-20,130684,Windows,Other
  Deep_Learning,Thursday,2018-09-27,158145,Linux,Other
  Deep_Learning,Thursday,2018-10-04,155257,Linux,Other
  Deep_Learning,Thursday,2018-10-11,185608,Linux,Other
  Deep_Learning,Thursday,2018-10-18,172736,Linux,Other
  Deep_Learning,Thursday,2018-10-25,84902,Other,3.5
  Deep_Learning,Thursday,2018-11-01,160545,Windows,Other
  Deep_Learning,Thursday,2018-11-08,167543,Darwin,Other
  Deep_Learning,Thursday,2018-11-15,171689,Darwin,Other
  Deep_Learning,Thursday,2018-11-22,171607,Linux,Other
  Deep_Learning,Thursday,2018-11-29,183524,Windows,Other
  Deep_Learning,Thursday,2018-12-06,171941,Linux,Other
  Deep_Learning,Thursday,2018-12-13,177249,Windows,Other
  Deep_Learning,Thursday,2018-12-20,167830,Darwin,Other
  Deep_Learning,Thursday,2018-12-27,127526,Darwin,Other
  Deep_Learning,Thursday,2019-01-03,162061,Darwin,Other
  Deep_Learning,Thursday,2019-01-10,195304,Other,Other
  Deep_Learning,Thursday,2019-01-17,199386,Darwin,Other
  Deep_Learning,Thursday,2019-01-24,201726,Windows,Other
  Deep_Learning,Thursday,2019-01-31,208823,Linux,Other
  Deep_Learning,Thursday,2019-02-07,189855,Darwin,Other
  Deep_Learning,Thursday,2019-02-14,201987,Linux,Other
  Deep_Learning,Thursday,2019-02-21,224974,Linux,Other
  Deep_Learning,Thursday,2019-02-28,215856,Darwin,Other
  Deep_Learning,Thursday,2019-03-07,229333,Darwin,Other
  Deep_Learning,Thursday,2019-03-14,235462,Linux,Other
  Deep_Learning,Thursday,2019-03-21,188980,Windows,Other
  Deep_Learning,Thursday,2019-03-28,216512,Linux,Other
  Deep_Learning,Thursday,2019-04-04,212300,Darwin,Other
  Deep_Learning,Thursday,2019-04-11,225809,Other,3.5
  Deep_Learning,Tuesday,2018-04-17,8893,Linux,Other
  Deep_Learning,Tuesday,2018-04-24,26517,Linux,Other
  Deep_Learning,Tuesday,2018-05-01,22053,Windows,Other
  Deep_Learning,Tuesday,2018-05-08,21590,Linux,Other
  Deep_Learning,Tuesday,2018-05-15,26901,Windows,Other
  Deep_Learning,Tuesday,2018-05-22,22730,Linux,Other
  Deep_Learning,Tuesday,2018-05-29,36542,Darwin,Other
  Deep_Learning,Tuesday,2018-06-05,28381,Linux,Other
  Deep_Learning,Tuesday,2018-06-12,33665,Linux,Other
  Deep_Learning,Tuesday,2018-06-19,27226,Linux,Other
  Deep_Learning,Tuesday,2018-06-26,20837,Linux,Other
  Deep_Learning,Tuesday,2018-07-03,57205,Linux,Other
  Deep_Learning,Tuesday,2018-07-10,18428,Linux,Other
  Deep_Learning,Tuesday,2018-07-17,7982,Linux,Other
  Deep_Learning,Tuesday,2018-07-24,302,Linux,Other
  Deep_Learning,Tuesday,2018-07-31,142396,Darwin,Other
  Deep_Learning,Tuesday,2018-08-07,128980,Linux,Other
  Deep_Learning,Tuesday,2018-08-14,134126,Other,3.6
  Deep_Learning,Tuesday,2018-08-21,135765,Windows,Other
  Deep_Learning,Tuesday,2018-08-28,137755,Windows,Other
  Deep_Learning,Tuesday,2018-09-04,125303,Darwin,Other
  Deep_Learning,Tuesday,2018-09-11,132292,Darwin,Other
  Deep_Learning,Tuesday,2018-09-18,140817,Darwin,Other
  Deep_Learning,Tuesday,2018-09-25,137964,Windows,Other
  Deep_Learning,Tuesday,2018-10-02,161811,Linux,Other
  Deep_Learning,Tuesday,2018-10-09,158761,Linux,Other
  Deep_Learning,Tuesday,2018-10-16,187042,Windows,Other
  Deep_Learning,Tuesday,2018-10-23,175545,Windows,Other
  Deep_Learning,Tuesday,2018-10-30,177970,Windows,Other
  Deep_Learning,Tuesday,2018-11-06,164993,Windows,Other
  Deep_Learning,Tuesday,2018-11-13,159000,Windows,Other
  Deep_Learning,Tuesday,2018-11-20,177163,Windows,Other
  Deep_Learning,Tuesday,2018-11-27,253422,Windows,Other
  Deep_Learning,Tuesday,2018-12-04,183751,Linux,Other
  Deep_Learning,Tuesday,2018-12-11,190790,Windows,Other
  Deep_Learning,Tuesday,2018-12-18,181844,Darwin,Other
  Deep_Learning,Tuesday,2018-12-25,99362,Darwin,Other
  Deep_Learning,Tuesday,2019-01-01,88179,Linux,Other
  Deep_Learning,Tuesday,2019-01-08,222077,Linux,Other
  Deep_Learning,Tuesday,2019-01-15,262584,Darwin,Other
  Deep_Learning,Tuesday,2019-01-22,190183,Windows,Other
  Deep_Learning,Tuesday,2019-01-29,182555,Darwin,Other
  Deep_Learning,Tuesday,2019-02-05,196392,Windows,Other
  Deep_Learning,Tuesday,2019-02-12,230434,Darwin,Other
  Deep_Learning,Tuesday,2019-02-19,186623,Windows,Other
  Deep_Learning,Tuesday,2019-02-26,228904,Windows,Other
  Deep_Learning,Tuesday,2019-03-05,215461,Linux,Other
  Deep_Learning,Tuesday,2019-03-12,227426,Linux,Other
  Deep_Learning,Tuesday,2019-03-19,212287,Linux,Other
  Deep_Learning,Tuesday,2019-03-26,224624,Linux,Other
  Deep_Learning,Tuesday,2019-04-02,222599,Windows,Other
  Deep_Learning,Tuesday,2019-04-09,222852,Windows,Other
  Deep_Learning,Tuesday,2019-04-16,188310,Linux,Other
  Deep_Learning,Wednesday,2018-04-18,24188,Linux,Other
  Deep_Learning,Wednesday,2018-04-25,24414,Windows,Other
  Deep_Learning,Wednesday,2018-05-02,18881,Windows,Other
  Deep_Learning,Wednesday,2018-05-09,45734,Darwin,Other
  Deep_Learning,Wednesday,2018-05-16,20295,Darwin,Other
  Deep_Learning,Wednesday,2018-05-23,17999,Linux,Other
  Deep_Learning,Wednesday,2018-05-30,20654,Linux,Other
  Deep_Learning,Wednesday,2018-06-06,28158,Linux,Other
  Deep_Learning,Wednesday,2018-06-13,23529,Linux,Other
  Deep_Learning,Wednesday,2018-06-20,24631,Darwin,Other
  Deep_Learning,Wednesday,2018-06-27,21053,Linux,Other
  Deep_Learning,Wednesday,2018-07-04,41281,Darwin,Other
  Deep_Learning,Wednesday,2018-07-11,8085,Linux,Other
  Deep_Learning,Wednesday,2018-07-18,7369,Windows,Other
  Deep_Learning,Wednesday,2018-07-25,590,Darwin,Other
  Deep_Learning,Wednesday,2018-08-01,125582,Windows,Other
  Deep_Learning,Wednesday,2018-08-08,125849,Windows,Other
  Deep_Learning,Wednesday,2018-08-15,134686,Linux,Other
  Deep_Learning,Wednesday,2018-08-22,129674,Darwin,Other
  Deep_Learning,Wednesday,2018-08-29,136214,Linux,Other
  Deep_Learning,Wednesday,2018-09-05,124322,Windows,Other
  Deep_Learning,Wednesday,2018-09-12,128487,Windows,Other
  Deep_Learning,Wednesday,2018-09-19,132571,Linux,Other
  Deep_Learning,Wednesday,2018-09-26,140802,Linux,Other
  Deep_Learning,Wednesday,2018-10-03,154036,Windows,Other
  Deep_Learning,Wednesday,2018-10-10,163571,Darwin,Other
  Deep_Learning,Wednesday,2018-10-17,190957,Darwin,Other
  Deep_Learning,Wednesday,2018-10-24,172225,Darwin,Other
  Deep_Learning,Wednesday,2018-10-31,172018,Darwin,Other
  Deep_Learning,Wednesday,2018-11-07,163507,Linux,Other
  Deep_Learning,Wednesday,2018-11-14,175711,Windows,Other
  Deep_Learning,Wednesday,2018-11-21,216256,Windows,Other
  Deep_Learning,Wednesday,2018-11-28,184175,Windows,Other
  Deep_Learning,Wednesday,2018-12-05,181487,Windows,Other
  Deep_Learning,Wednesday,2018-12-12,182354,Linux,Other
  Deep_Learning,Wednesday,2018-12-19,181934,Darwin,Other
  Deep_Learning,Wednesday,2018-12-26,113246,Linux,Other
  Deep_Learning,Wednesday,2019-01-02,144887,Linux,Other
  Deep_Learning,Wednesday,2019-01-09,201701,Windows,Other
  Deep_Learning,Wednesday,2019-01-16,196447,Windows,Other
  Deep_Learning,Wednesday,2019-01-23,205509,Windows,Other
  Deep_Learning,Wednesday,2019-01-30,194619,Windows,Other
  Deep_Learning,Wednesday,2019-02-06,184310,Linux,Other
  Deep_Learning,Wednesday,2019-02-13,223180,Linux,Other
  Deep_Learning,Wednesday,2019-02-20,216297,Darwin,Other
  Deep_Learning,Wednesday,2019-02-27,235845,Linux,Other
  Deep_Learning,Wednesday,2019-03-06,226694,Linux,Other
  Deep_Learning,Wednesday,2019-03-13,219195,Windows,Other
  Deep_Learning,Wednesday,2019-03-20,211452,Linux,Other
  Deep_Learning,Wednesday,2019-03-27,217492,Windows,Other
  Deep_Learning,Wednesday,2019-04-03,226446,Other,3.6
  Deep_Learning,Wednesday,2019-04-10,223825,Darwin,Other
  Development,Friday,2018-04-20,49137,Linux,Other
  Development,Friday,2018-04-27,31664,Linux,Other
  Development,Friday,2018-05-04,31668,Other,3.5
  Development,Friday,2018-05-11,37883,Windows,Other
  Development,Friday,2018-05-18,34696,Windows,Other
  Development,Friday,2018-05-25,36516,Linux,Other
  Development,Friday,2018-06-01,31112,Linux,Other
  Development,Friday,2018-06-08,54938,Windows,Other
  Development,Friday,2018-06-15,36219,Other,Other
  Development,Friday,2018-06-22,25072,Darwin,Other
  Development,Friday,2018-06-29,55299,Windows,Other
  Development,Friday,2018-07-06,38225,Linux,Other
  Development,Friday,2018-07-13,8383,Windows,Other
  Development,Friday,2018-07-20,5485,Windows,Other
  Development,Friday,2018-07-27,112124,Linux,Other
  Development,Friday,2018-08-03,118954,Windows,Other
  Development,Friday,2018-08-10,111516,Windows,Other
  Development,Friday,2018-08-17,108248,Other,3.7
  Development,Friday,2018-08-24,103677,Darwin,Other
  Development,Friday,2018-08-31,114309,Linux,Other
  Development,Friday,2018-09-07,110629,Windows,Other
  Development,Friday,2018-09-14,126523,Other,3.7
  Development,Friday,2018-09-21,116399,Other,3.4
  Development,Friday,2018-09-28,111023,Linux,Other
  Development,Friday,2018-10-05,115159,Windows,Other
  Development,Friday,2018-10-12,114666,Windows,Other
  Development,Friday,2018-10-19,124926,Windows,Other
  Development,Friday,2018-10-26,127828,Darwin,Other
  Development,Friday,2018-11-02,127895,Windows,Other
  Development,Friday,2018-11-09,135567,Linux,Other
  Development,Friday,2018-11-16,131777,Linux,Other
  Development,Friday,2018-11-23,109557,Linux,Other
  Development,Friday,2018-11-30,132994,Windows,Other
  Development,Friday,2018-12-07,152756,Linux,Other
  Development,Friday,2018-12-14,124055,Windows,Other
  Development,Friday,2018-12-21,114536,Windows,Other
  Development,Friday,2018-12-28,88847,Other,Other
  Development,Friday,2019-01-04,124778,Windows,Other
  Development,Friday,2019-01-11,138707,Darwin,Other
  Development,Friday,2019-01-18,136691,Windows,Other
  Development,Friday,2019-01-25,137924,Other,Other
  Development,Friday,2019-02-01,140125,Darwin,Other
  Development,Friday,2019-02-08,133756,Windows,Other
  Development,Friday,2019-02-15,162681,Windows,Other
  Development,Friday,2019-02-22,151498,Linux,Other
  Development,Friday,2019-03-01,142569,Linux,Other
  Development,Friday,2019-03-08,142527,Windows,Other
  Development,Friday,2019-03-15,152602,Windows,Other
  Development,Friday,2019-03-22,154465,Linux,Other
  Development,Friday,2019-03-29,174756,Linux,Other
  Development,Friday,2019-04-05,171428,Linux,Other
  Development,Friday,2019-04-12,163196,Linux,Other
  Development,Monday,2018-04-16,63299,Other,Other
  Development,Monday,2018-04-23,63556,Windows,Other
  Development,Monday,2018-04-30,59615,Windows,Other
  Development,Monday,2018-05-07,36080,Darwin,Other
  Development,Monday,2018-05-14,38637,Linux,Other
  Development,Monday,2018-05-21,45327,Other,3.4
  Development,Monday,2018-05-28,50214,Darwin,Other
  Development,Monday,2018-06-04,38543,Other,Other
  Development,Monday,2018-06-11,36154,Linux,Other
  Development,Monday,2018-06-18,34576,Linux,Other
  Development,Monday,2018-06-25,37166,Other,Other
  Development,Monday,2018-07-02,63323,Darwin,Other
  Development,Monday,2018-07-09,41435,Darwin,Other
  Development,Monday,2018-07-16,12839,Windows,Other
  Development,Monday,2018-07-23,5053,Other,3.6
  Development,Monday,2018-07-30,121440,Windows,Other
  Development,Monday,2018-08-06,125582,Linux,Other
  Development,Monday,2018-08-13,122742,Darwin,Other
  Development,Monday,2018-08-20,117935,Windows,Other
  Development,Monday,2018-08-27,118284,Linux,Other
  Development,Monday,2018-09-03,105072,Windows,Other
  Development,Monday,2018-09-10,122964,Windows,Other
  Development,Monday,2018-09-17,131689,Windows,Other
  Development,Monday,2018-09-24,112878,Linux,Other
  Development,Monday,2018-10-01,126203,Linux,Other
  Development,Monday,2018-10-08,129020,Darwin,Other
  Development,Monday,2018-10-15,127388,Other,3.7
  Development,Monday,2018-10-22,127350,Darwin,Other
  Development,Monday,2018-10-29,135595,Windows,Other
  Development,Monday,2018-11-05,135755,Linux,Other
  Development,Monday,2018-11-12,151076,Darwin,Other
  Development,Monday,2018-11-19,139318,Windows,Other
  Development,Monday,2018-11-26,139173,Linux,Other
  Development,Monday,2018-12-03,145985,Linux,Other
  Development,Monday,2018-12-10,163871,Linux,Other
  Development,Monday,2018-12-17,138060,Windows,Other
  Development,Monday,2018-12-24,74937,Linux,Other
  Development,Monday,2018-12-31,64675,Linux,Other
  Development,Monday,2019-01-07,139700,Darwin,Other
  Development,Monday,2019-01-14,143188,Linux,Other
  Development,Monday,2019-01-21,135195,Windows,Other
  Development,Monday,2019-01-28,141936,Windows,Other
  Development,Monday,2019-02-04,136425,Windows,Other
  Development,Monday,2019-02-11,151574,Darwin,Other
  Development,Monday,2019-02-18,151922,Linux,Other
  Development,Monday,2019-02-25,171859,Other,2.7
  Development,Monday,2019-03-04,151150,Other,Other
  Development,Monday,2019-03-11,162935,Windows,Other
  Development,Monday,2019-03-18,159692,Windows,Other
  Development,Monday,2019-03-25,163987,Darwin,Other
  Development,Monday,2019-04-01,194476,Linux,Other
  Development,Monday,2019-04-08,194379,Windows,Other
  Development,Monday,2019-04-15,169285,Linux,Other
  Development,Saturday,2018-04-21,104964,Linux,Other
  Development,Saturday,2018-04-28,89715,Windows,Other
  Development,Saturday,2018-05-05,51171,Linux,Other
  Development,Saturday,2018-05-12,43888,Linux,Other
  Development,Saturday,2018-05-19,53589,Windows,Other
  Development,Saturday,2018-05-26,51961,Linux,Other
  Development,Saturday,2018-06-02,51483,Linux,Other
  Development,Saturday,2018-06-09,44130,Other,Other
  Development,Saturday,2018-06-16,56410,Darwin,Other
  Development,Saturday,2018-06-23,60341,Linux,Other
  Development,Saturday,2018-06-30,35768,Linux,Other
  Development,Saturday,2018-07-07,68266,Other,2.7
  Development,Saturday,2018-07-14,24195,Windows,Other
  Development,Saturday,2018-07-21,28689,Other,Other
  Development,Saturday,2018-07-28,59537,Darwin,Other
  Development,Saturday,2018-08-04,56637,Darwin,Other
  Development,Saturday,2018-08-11,57521,Linux,Other
  Development,Saturday,2018-08-18,52246,Other,Other
  Development,Saturday,2018-08-25,52559,Windows,Other
  Development,Saturday,2018-09-01,53520,Darwin,Other
  Development,Saturday,2018-09-08,54304,Darwin,Other
  Development,Saturday,2018-09-15,57482,Linux,Other
  Development,Saturday,2018-09-22,66422,Darwin,Other
  Development,Saturday,2018-09-29,59991,Linux,Other
  Development,Saturday,2018-10-06,54768,Linux,Other
  Development,Saturday,2018-10-13,60084,Other,Other
  Development,Saturday,2018-10-20,58945,Windows,Other
  Development,Saturday,2018-10-27,64751,Windows,Other
  Development,Saturday,2018-11-03,64387,Linux,Other
  Development,Saturday,2018-11-10,76395,Darwin,Other
  Development,Saturday,2018-11-17,69792,Linux,Other
  Development,Saturday,2018-11-24,63045,Linux,Other
  Development,Saturday,2018-12-01,69020,Linux,Other
  Development,Saturday,2018-12-08,83581,Linux,Other
  Development,Saturday,2018-12-15,60731,Darwin,Other
  Development,Saturday,2018-12-22,55725,Linux,Other
  Development,Saturday,2018-12-29,60777,Linux,Other
  Development,Saturday,2019-01-05,67603,Linux,Other
  Development,Saturday,2019-01-12,66981,Linux,Other
  Development,Saturday,2019-01-19,67612,Linux,Other
  Development,Saturday,2019-01-26,64856,Windows,Other
  Development,Saturday,2019-02-02,65787,Other,3.6
  Development,Saturday,2019-02-09,63095,Linux,Other
  Development,Saturday,2019-02-16,82566,Windows,Other
  Development,Saturday,2019-02-23,77027,Windows,Other
  Development,Saturday,2019-03-02,69039,Linux,Other
  Development,Saturday,2019-03-09,72060,Darwin,Other
  Development,Saturday,2019-03-16,74340,Windows,Other
  Development,Saturday,2019-03-23,71915,Windows,Other
  Development,Saturday,2019-03-30,90705,Windows,Other
  Development,Saturday,2019-04-06,96294,Darwin,Other
  Development,Saturday,2019-04-13,29157,Linux,Other
  Development,Sunday,2018-04-22,105007,Linux,Other
  Development,Sunday,2018-04-29,116593,Linux,Other
  Development,Sunday,2018-05-06,49534,Windows,Other
  Development,Sunday,2018-05-13,56416,Other,2.6
  Development,Sunday,2018-05-20,54610,Windows,Other
  Development,Sunday,2018-05-27,58854,Windows,Other
  Development,Sunday,2018-06-03,61872,Other,3.7
  Development,Sunday,2018-06-10,47692,Darwin,Other
  Development,Sunday,2018-06-17,69128,Linux,Other
  Development,Sunday,2018-06-24,65823,Linux,Other
  Development,Sunday,2018-07-01,43342,Darwin,Other
  Development,Sunday,2018-07-08,82498,Linux,Other
  Development,Sunday,2018-07-15,45827,Linux,Other
  Development,Sunday,2018-07-22,36953,Windows,Other
  Development,Sunday,2018-07-29,55843,Darwin,Other
  Development,Sunday,2018-08-05,57521,Linux,Other
  Development,Sunday,2018-08-12,55965,Linux,Other
  Development,Sunday,2018-08-19,50248,Windows,Other
  Development,Sunday,2018-08-26,55840,Linux,Other
  Development,Sunday,2018-09-02,53849,Linux,Other
  Development,Sunday,2018-09-09,52830,Linux,Other
  Development,Sunday,2018-09-16,55905,Linux,Other
  Development,Sunday,2018-09-23,51544,Other,3.6
  Development,Sunday,2018-09-30,58010,Linux,Other
  Development,Sunday,2018-10-07,52387,Windows,Other
  Development,Sunday,2018-10-14,60806,Darwin,Other
  Development,Sunday,2018-10-21,59764,Linux,Other
  Development,Sunday,2018-10-28,65087,Darwin,Other
  Development,Sunday,2018-11-04,64849,Darwin,Other
  Development,Sunday,2018-11-11,69559,Darwin,Other
  Development,Sunday,2018-11-18,64518,Linux,Other
  Development,Sunday,2018-11-25,65017,Darwin,Other
  Development,Sunday,2018-12-02,73515,Darwin,Other
  Development,Sunday,2018-12-09,81033,Windows,Other
  Development,Sunday,2018-12-16,61584,Linux,Other
  Development,Sunday,2018-12-23,55915,Windows,Other
  Development,Sunday,2018-12-30,53292,Windows,Other
  Development,Sunday,2019-01-06,65296,Windows,Other
  Development,Sunday,2019-01-13,67231,Darwin,Other
  Development,Sunday,2019-01-20,67623,Linux,Other
  Development,Sunday,2019-01-27,63967,Linux,Other
  Development,Sunday,2019-02-03,62840,Linux,Other
  Development,Sunday,2019-02-10,61263,Other,Other
  Development,Sunday,2019-02-17,77884,Other,Other
  Development,Sunday,2019-02-24,79250,Windows,Other
  Development,Sunday,2019-03-03,70560,Other,Other
  Development,Sunday,2019-03-10,68983,Darwin,Other
  Development,Sunday,2019-03-17,71081,Linux,Other
  Development,Sunday,2019-03-24,72930,Darwin,Other
  Development,Sunday,2019-03-31,91862,Windows,Other
  Development,Sunday,2019-04-07,94452,Linux,Other
  Development,Sunday,2019-04-14,79750,Linux,Other
  Development,Thursday,2018-04-19,50327,Windows,Other
  Development,Thursday,2018-04-26,42305,Windows,Other
  Development,Thursday,2018-05-03,37421,Darwin,Other
  Development,Thursday,2018-05-10,35681,Other,Other
  Development,Thursday,2018-05-17,19901,Windows,Other
  Development,Thursday,2018-05-24,34229,Darwin,Other
  Development,Thursday,2018-05-31,29092,Linux,Other
  Development,Thursday,2018-06-07,30043,Darwin,Other
  Development,Thursday,2018-06-14,24486,Windows,Other
  Development,Thursday,2018-06-21,24873,Darwin,Other
  Development,Thursday,2018-06-28,21873,Windows,Other
  Development,Thursday,2018-07-05,44973,Linux,Other
  Development,Thursday,2018-07-12,11345,Linux,Other
  Development,Thursday,2018-07-19,8926,Windows,Other
  Development,Thursday,2018-07-26,4675,Linux,Other
  Development,Thursday,2018-08-02,136891,Darwin,Other
  Development,Thursday,2018-08-09,152802,Other,Other
  Development,Thursday,2018-08-16,121267,Linux,Other
  Development,Thursday,2018-08-23,119903,Linux,Other
  Development,Thursday,2018-08-30,126066,Linux,Other
  Development,Thursday,2018-09-06,133733,Darwin,Other
  Development,Thursday,2018-09-13,124065,Linux,Other
  Development,Thursday,2018-09-20,123329,Other,Other
  Development,Thursday,2018-09-27,131681,Darwin,Other
  Development,Thursday,2018-10-04,128583,Linux,Other
  Development,Thursday,2018-10-11,131726,Windows,Other
  Development,Thursday,2018-10-18,143561,Darwin,Other
  Development,Thursday,2018-10-25,60799,Linux,Other
  Development,Thursday,2018-11-01,129977,Windows,Other
  Development,Thursday,2018-11-08,144328,Linux,Other
  Development,Thursday,2018-11-15,145768,Other,3.5
  Development,Thursday,2018-11-22,123262,Other,Other
  Development,Thursday,2018-11-29,146828,Windows,Other
  Development,Thursday,2018-12-06,197632,Linux,Other
  Development,Thursday,2018-12-13,136897,Darwin,Other
  Development,Thursday,2018-12-20,129266,Linux,Other
  Development,Thursday,2018-12-27,97425,Linux,Other
  Development,Thursday,2019-01-03,128160,Darwin,Other
  Development,Thursday,2019-01-10,144879,Windows,Other
  Development,Thursday,2019-01-17,149399,Linux,Other
  Development,Thursday,2019-01-24,152406,Other,Other
  Development,Thursday,2019-01-31,152090,Darwin,Other
  Development,Thursday,2019-02-07,143432,Other,Other
  Development,Thursday,2019-02-14,163231,Linux,Other
  Development,Thursday,2019-02-21,165985,Other,Other
  Development,Thursday,2019-02-28,169395,Darwin,Other
  Development,Thursday,2019-03-07,159949,Other,Other
  Development,Thursday,2019-03-14,163019,Darwin,Other
  Development,Thursday,2019-03-21,159121,Linux,Other
  Development,Thursday,2019-03-28,186498,Darwin,Other
  Development,Thursday,2019-04-04,198533,Windows,Other
  Development,Thursday,2019-04-11,175273,Other,Other
  Development,Tuesday,2018-04-17,16330,Other,2.7
  Development,Tuesday,2018-04-24,34602,Windows,Other
  Development,Tuesday,2018-05-01,43810,Linux,Other
  Development,Tuesday,2018-05-08,21517,Darwin,Other
  Development,Tuesday,2018-05-15,25170,Darwin,Other
  Development,Tuesday,2018-05-22,26613,Linux,Other
  Development,Tuesday,2018-05-29,39829,Windows,Other
  Development,Tuesday,2018-06-05,29170,Linux,Other
  Development,Tuesday,2018-06-12,33129,Darwin,Other
  Development,Tuesday,2018-06-19,26889,Darwin,Other
  Development,Tuesday,2018-06-26,25331,Other,Other
  Development,Tuesday,2018-07-03,59925,Windows,Other
  Development,Tuesday,2018-07-10,22406,Linux,Other
  Development,Tuesday,2018-07-17,8405,Other,Other
  Development,Tuesday,2018-07-24,253,Darwin,Other
  Development,Tuesday,2018-07-31,126744,Linux,Other
  Development,Tuesday,2018-08-07,135031,Linux,Other
  Development,Tuesday,2018-08-14,125131,Linux,Other
  Development,Tuesday,2018-08-21,120516,Other,3.6
  Development,Tuesday,2018-08-28,124229,Other,Other
  Development,Tuesday,2018-09-04,126824,Darwin,Other
  Development,Tuesday,2018-09-11,131497,Linux,Other
  Development,Tuesday,2018-09-18,129707,Windows,Other
  Development,Tuesday,2018-09-25,130259,Other,Other
  Development,Tuesday,2018-10-02,130488,Windows,Other
  Development,Tuesday,2018-10-09,140133,Darwin,Other
  Development,Tuesday,2018-10-16,144234,Linux,Other
  Development,Tuesday,2018-10-23,155143,Other,Other
  Development,Tuesday,2018-10-30,147493,Other,2.6
  Development,Tuesday,2018-11-06,145107,Other,Other
  Development,Tuesday,2018-11-13,154576,Linux,Other
  Development,Tuesday,2018-11-20,145374,Linux,Other
  Development,Tuesday,2018-11-27,146597,Other,Other
  Development,Tuesday,2018-12-04,158148,Windows,Other
  Development,Tuesday,2018-12-11,152606,Linux,Other
  Development,Tuesday,2018-12-18,142350,Windows,Other
  Development,Tuesday,2018-12-25,63988,Linux,Other
  Development,Tuesday,2019-01-01,54584,Linux,Other
  Development,Tuesday,2019-01-08,141193,Windows,Other
  Development,Tuesday,2019-01-15,150843,Windows,Other
  Development,Tuesday,2019-01-22,154286,Linux,Other
  Development,Tuesday,2019-01-29,154475,Windows,Other
  Development,Tuesday,2019-02-05,146288,Darwin,Other
  Development,Tuesday,2019-02-12,168026,Other,3.7
  Development,Tuesday,2019-02-19,166327,Windows,Other
  Development,Tuesday,2019-02-26,175433,Windows,Other
  Development,Tuesday,2019-03-05,165476,Darwin,Other
  Development,Tuesday,2019-03-12,163850,Other,Other
  Development,Tuesday,2019-03-19,171201,Windows,Other
  Development,Tuesday,2019-03-26,171950,Other,3.6
  Development,Tuesday,2019-04-02,196264,Linux,Other
  Development,Tuesday,2019-04-09,199785,Windows,Other
  Development,Tuesday,2019-04-16,161980,Darwin,Other
  Development,Wednesday,2018-04-18,42730,Windows,Other
  Development,Wednesday,2018-04-25,38055,Windows,Other
  Development,Wednesday,2018-05-02,35258,Other,Other
  Development,Wednesday,2018-05-09,48351,Darwin,Other
  Development,Wednesday,2018-05-16,21426,Linux,Other
  Development,Wednesday,2018-05-23,21325,Other,3.4
