num_downloads,day,pack_name,avg10,avg20,avg30
7432,2019-03-07,pyinstaller,6363.6,5943.5,5951.533333333334
6990,2019-03-06,pyinstaller,6375.6,5891.8,5903.3
7591,2019-03-05,pyinstaller,6082.2,5925.8,5874.366666666667
7022,2019-03-04,pyinstaller,5668.6,5905.4,5724.833333333333
3503,2019-03-03,pyinstaller,5616.4,5900.1,5607.5
3385,2019-03-02,pyinstaller,5944.4,6053.8,5714.166666666667
6203,2019-03-01,pyinstaller,6337.0,6043.35,5843.666666666667
6746,2019-02-28,pyinstaller,6424.8,5894.5,5877.8
7260,2019-02-27,pyinstaller,6382.0,5863.6,5888.233333333334
7504,2019-02-26,pyinstaller,5952.5,5815.2,5867.166666666667
7552,2019-02-25,pyinstaller,5523.4,5745.5,5726.633333333333
4056,2019-02-24,pyinstaller,5408.0,5667.15,5579.8
3455,2019-02-23,pyinstaller,5769.4,5770.45,5656.5
6500,2019-02-22,pyinstaller,6142.2,5752.95,5807.2
6783,2019-02-21,pyinstaller,6183.8,5603.05,5849.833333333333
7311,2019-02-20,pyinstaller,6163.2,5599.05,5876.9
7081,2019-02-19,pyinstaller,5749.7,5597.0,5850.4
6318,2019-02-18,pyinstaller,5364.2,5604.3,5727.6
2965,2019-02-17,pyinstaller,5345.2,5641.35,5629.966666666666
3213,2019-02-16,pyinstaller,5677.9,5824.5,5733.433333333333
6398,2019-02-15,pyinstaller,5967.6,5828.25,5845.6
7670,2019-02-14,pyinstaller,5926.3,5665.7,5864.833333333333
7183,2019-02-13,pyinstaller,5771.5,5600.05,5823.266666666666
6916,2019-02-12,pyinstaller,5363.7,5639.7,5791.833333333333
6577,2019-02-11,pyinstaller,5022.3,5682.85,5671.266666666666
3176,2019-02-10,pyinstaller,5034.9,5733.75,5547.133333333333
3226,2019-02-09,pyinstaller,5444.3,5900.75,5663.966666666666
6128,2019-02-08,pyinstaller,5844.4,5909.3,5777.233333333334
6292,2019-02-07,pyinstaller,5937.5,5772.35,5803.9
6110,2019-02-06,pyinstaller,5971.1,5761.2,5793.5
5985,2019-02-05,pyinstaller,5688.9,5784.6,5781.666666666667
6122,2019-02-04,pyinstaller,5405.1,5834.1,5701.733333333334
3105,2019-02-03,pyinstaller,5428.6,5849.15,5598.033333333334
3502,2019-02-02,pyinstaller,5915.7,6005.9,5675.833333333333
6703,2019-02-01,pyinstaller,6343.4,5995.75,5753.433333333333
7270,2019-01-31,pyinstaller,6432.6,5803.25,5718.933333333333
7227,2019-01-30,pyinstaller,6357.2,5773.8,5568.566666666667
7059,2019-01-29,pyinstaller,5974.2,5743.65,5419.9
6628,2019-01-28,pyinstaller,5607.2,5737.1,5262.966666666666
3288,2019-01-27,pyinstaller,5551.3,5704.7,5139.466666666666
3147,2019-01-26,pyinstaller,5880.3,5828.05,5168.3
6357,2019-01-25,pyinstaller,6263.1,5850.05,5213.333333333333
7976,2019-01-24,pyinstaller,6269.7,5682.75,5137.2
7779,2019-01-23,pyinstaller,6096.1,5555.9,4978.2
7595,2019-01-22,pyinstaller,5648.1,5458.45,4838.3
6516,2019-01-21,pyinstaller,5173.9,5362.1,4669.533333333334
3397,2019-01-20,pyinstaller,5190.4,5174.25,4538.0
3389,2019-01-19,pyinstaller,5513.1,5142.75,4593.133333333333
6069,2019-01-18,pyinstaller,5867.0,5090.85,4673.233333333334
6578,2019-01-17,pyinstaller,5858.1,4933.55,4670.833333333333
6975,2019-01-16,pyinstaller,5775.8,4812.3,4673.833333333333
6423,2019-01-15,pyinstaller,5437.0,4688.45,4648.766666666666
6240,2019-01-14,pyinstaller,5095.8,4570.95,4540.433333333333
3299,2019-01-13,pyinstaller,5015.7,4419.25,4431.166666666667
2853,2019-01-12,pyinstaller,5268.8,4433.4,4502.533333333334
6681,2019-01-11,pyinstaller,5550.3,4417.35,4622.7
6624,2019-01-10,pyinstaller,5158.1,4211.8,4607.066666666667
6928,2019-01-09,pyinstaller,4772.4,4133.15,4594.933333333333
5980,2019-01-08,pyinstaller,4314.7,4076.35,4561.933333333333
5755,2019-01-07,pyinstaller,4009.0,4077.2,4458.966666666666
3587,2019-01-06,pyinstaller,3848.8,4122.85,4366.566666666667
3011,2019-01-05,pyinstaller,3939.9,4254.65,4444.333333333333
5439,2019-01-04,pyinstaller,4046.1,4262.75,4567.133333333333
5830,2019-01-03,pyinstaller,3822.8,4138.9,4599.266666666666
5668,2019-01-02,pyinstaller,3598.0,4119.4,4616.4
2759,2019-01-01,pyinstaller,3284.4,4158.9,4631.4
2767,2018-12-31,pyinstaller,3265.5,4331.55,4643.4
2351,2018-12-30,pyinstaller,3493.9,4506.2,4661.633333333333
2923,2018-12-29,pyinstaller,3838.0,4685.55,4771.533333333334
4153,2018-12-28,pyinstaller,4145.4,4683.95,4896.2
4498,2018-12-27,pyinstaller,4396.9,4625.45,4985.7
4073,2018-12-26,pyinstaller,4569.4,4696.55,5062.033333333334
3206,2018-12-25,pyinstaller,4479.4,4827.65,5142.3
3582,2018-12-24,pyinstaller,4455.0,4987.5,5150.2
2532,2018-12-23,pyinstaller,4640.8,5125.6,5127.666666666667
2570,2018-12-22,pyinstaller,5033.4,5304.9,5212.633333333333
5051,2018-12-21,pyinstaller,5397.6,5332.35,5299.466666666666
5792,2018-12-20,pyinstaller,5518.5,5245.5,5333.733333333334
5997,2018-12-19,pyinstaller,5533.1,5238.3,5370.4
6668,2018-12-18,pyinstaller,5222.5,5271.6,5399.666666666667
6223,2018-12-17,pyinstaller,4854.0,5280.1,5287.5
3173,2018-12-16,pyinstaller,4823.7,5308.35,5199.166666666667
2962,2018-12-15,pyinstaller,5175.9,5473.75,5294.1
5440,2018-12-14,pyinstaller,5520.0,5497.8,5420.233333333334
6458,2018-12-13,pyinstaller,5610.4,5371.1,5457.533333333334
6212,2018-12-12,pyinstaller,5576.4,5302.25,5488.266666666666
6260,2018-12-11,pyinstaller,5267.1,5250.4,5499.833333333333
5938,2018-12-10,pyinstaller,4972.5,5241.35,5390.166666666667
2891,2018-12-09,pyinstaller,4943.5,5289.05,5291.133333333333
2983,2018-12-08,pyinstaller,5320.7,5488.25,5375.7
5920,2018-12-07,pyinstaller,5706.2,5504.25,5477.0
6695,2018-12-06,pyinstaller,5793.0,5386.9,5488.233333333334
6403,2018-12-05,pyinstaller,5771.6,5353.2,5479.466666666666
6344,2018-12-04,pyinstaller,5475.6,5370.35,5456.533333333334
6118,2018-12-03,pyinstaller,5131.8,5381.1,5347.2
3119,2018-12-02,pyinstaller,5028.1,5444.2,5243.166666666667
3314,2018-12-01,pyinstaller,5233.7,5616.2,5332.066666666667
5648,2018-11-30,pyinstaller,5510.2,5599.0,5414.233333333334
6663,2018-11-29,pyinstaller,5634.6,5464.95,5422.6
6838,2018-11-28,pyinstaller,5655.8,5403.2,5422.666666666667
6788,2018-11-27,pyinstaller,5302.3,5362.4,5397.6
6481,2018-11-26,pyinstaller,4980.8,5335.85,5283.733333333334
3443,2018-11-25,pyinstaller,4934.8,5333.4,5174.233333333334
2906,2018-11-24,pyinstaller,5265.1,5447.0,5254.166666666667
5081,2018-11-23,pyinstaller,5630.4,5454.9,5248.066666666667
5175,2018-11-22,pyinstaller,5860.3,5350.7,5289.0
6079,2018-11-21,pyinstaller,5998.7,5381.25,5326.433333333333
6892,2018-11-20,pyinstaller,5687.8,5366.25,5301.866666666667
6875,2018-11-19,pyinstaller,5295.3,5316.6,5165.733333333334
3303,2018-11-18,pyinstaller,5150.6,5306.1,5033.566666666667
3573,2018-11-17,pyinstaller,5422.5,5445.25,5106.7
6021,2018-11-16,pyinstaller,5690.9,5435.2,5193.2
6746,2018-11-15,pyinstaller,5732.0,5293.95,5218.133333333333
6559,2018-11-14,pyinstaller,5628.9,5248.7,5201.1
7380,2018-11-13,pyinstaller,5279.4,5056.9,5152.133333333333
6559,2018-11-12,pyinstaller,4841.1,5003.35,4990.366666666667
2970,2018-11-11,pyinstaller,4763.8,4990.3,4871.066666666667
2967,2018-11-10,pyinstaller,5044.7,5108.9,4947.1
5428,2018-11-09,pyinstaller,5337.9,5100.95,5032.133333333333
6022,2018-11-08,pyinstaller,5461.6,4975.05,5056.2
6257,2018-11-07,pyinstaller,5468.0,4948.8,5067.566666666667
6432,2018-11-06,pyinstaller,5179.5,4944.35,5031.833333333333
5715,2018-11-05,pyinstaller,4855.9,4961.2,4906.5
3064,2018-11-04,pyinstaller,4868.5,4987.2,4801.366666666667
2997,2018-11-03,pyinstaller,4834.4,5088.5,4849.766666666666
5786,2018-11-02,pyinstaller,5165.6,5065.0,4920.733333333334
5779,2018-11-01,pyinstaller,5216.8,4924.7,4890.666666666667
5899,2018-10-31,pyinstaller,5173.1,4898.3,4862.1
6665,2018-10-30,pyinstaller,4864.0,4879.25,4825.833333333333
6086,2018-10-29,pyinstaller,4488.5,4853.5,4689.766666666666
3372,2018-10-28,pyinstaller,4429.6,4867.35,4586.466666666666
3196,2018-10-27,pyinstaller,4709.2,4958.0,4657.533333333334
5841,2018-10-26,pyinstaller,5066.5,4931.8,4750.933333333333
2723,2018-10-25,pyinstaller,5105.9,4767.8,4754.0
6309,2018-10-24,pyinstaller,5342.6,4857.45,4858.533333333334
6298,2018-10-23,pyinstaller,4964.4,4798.3,4800.4
5342,2018-10-22,pyinstaller,4632.6,4727.6,4677.2
2808,2018-10-21,pyinstaller,4623.5,4706.6,4588.133333333333
2910,2018-10-20,pyinstaller,4894.5,4806.75,4661.333333333333
5497,2018-10-19,pyinstaller,5218.5,4790.4,4752.833333333333
6168,2018-10-18,pyinstaller,5305.1,4664.9,4759.433333333333
6769,2018-10-17,pyinstaller,5206.8,4631.7,4735.933333333333
6235,2018-10-16,pyinstaller,4797.1,4593.15,4683.433333333333
5090,2018-10-15,pyinstaller,4429.7,4578.05,4565.133333333333
2527,2018-10-14,pyinstaller,4372.3,4616.5,4490.133333333333
2980,2018-10-13,pyinstaller,4632.2,4718.4,4596.0
5251,2018-10-12,pyinstaller,4822.6,4699.5,4704.266666666666
5518,2018-10-11,pyinstaller,4789.7,4570.45,4741.233333333334
6150,2018-10-10,pyinstaller,4719.0,4544.75,4772.666666666667
6363,2018-10-09,pyinstaller,4362.3,4520.0,4782.4
5185,2018-10-08,pyinstaller,4024.7,4486.6,4673.1
2672,2018-10-07,pyinstaller,4056.6,4500.5,4591.233333333334
2561,2018-10-06,pyinstaller,4389.2,4626.6,4674.8
4516,2018-10-05,pyinstaller,4726.4,4632.85,4771.7
5126,2018-10-04,pyinstaller,4860.7,4549.05,4806.666666666667
4884,2018-10-03,pyinstaller,4804.6,4577.9,4820.966666666666
4922,2018-10-02,pyinstaller,4576.4,4645.1,4810.433333333333
4811,2018-10-01,pyinstaller,4351.2,4717.0,4741.133333333333
2583,2018-09-30,pyinstaller,4370.5,4799.5,4672.266666666666
2987,2018-09-29,pyinstaller,4677.7,4992.45,4744.466666666666
5504,2018-09-28,pyinstaller,4948.5,4997.3,4823.333333333333
5998,2018-09-27,pyinstaller,4944.4,4858.55,4819.233333333334
5933,2018-09-26,pyinstaller,4864.0,4817.6,4790.566666666667
5859,2018-09-25,pyinstaller,4539.3,4794.35,4757.6
4565,2018-09-24,pyinstaller,4237.4,4779.65,4641.166666666667
2602,2018-09-23,pyinstaller,4351.2,4829.15,4565.666666666667
2670,2018-09-22,pyinstaller,4713.8,4927.45,4632.766666666666
5004,2018-09-21,pyinstaller,5082.8,4936.1,4707.6
5655,2018-09-20,pyinstaller,5228.5,4823.15,4687.4
5695,2018-09-19,pyinstaller,5307.2,4777.85,4646.133333333333
5463,2018-09-18,pyinstaller,5046.1,4760.75,4617.4
5194,2018-09-17,pyinstaller,4772.7,4756.65,4502.933333333333
2686,2018-09-16,pyinstaller,4771.2,4753.85,4407.266666666666
2840,2018-09-15,pyinstaller,5049.4,4866.75,4462.233333333334
5703,2018-09-14,pyinstaller,5321.9,4843.05,4530.266666666666
6228,2018-09-13,pyinstaller,5307.1,4672.9,4514.8
6360,2018-09-12,pyinstaller,5141.1,4592.25,4477.366666666667
6461,2018-09-11,pyinstaller,4789.4,4520.0,4432.666666666667
6442,2018-09-10,pyinstaller,4417.8,4416.85,4304.366666666667
3084,2018-09-09,pyinstaller,4248.5,4315.6,4176.733333333334
2729,2018-09-08,pyinstaller,4475.4,4403.05,4241.566666666667
5179,2018-09-07,pyinstaller,4740.6,4368.05,4331.466666666666
5468,2018-09-06,pyinstaller,4736.5,4225.3,4349.9
5565,2018-09-05,pyinstaller,4684.1,4168.65,4360.9
5555,2018-09-04,pyinstaller,4364.2,4134.45,4342.833333333333
4568,2018-09-03,pyinstaller,4038.7,4118.65,4250.033333333334
2843,2018-09-02,pyinstaller,4043.4,4145.5,4185.966666666666
2745,2018-09-01,pyinstaller,4250.6,4254.3,4258.066666666667
4749,2018-08-31,pyinstaller,4415.9,4247.65,4355.366666666667
5353,2018-08-30,pyinstaller,4382.7,4140.85,4387.433333333333
5381,2018-08-29,pyinstaller,4330.7,4124.65,4391.833333333333
5138,2018-08-28,pyinstaller,3995.5,4126.9,4391.166666666667
4944,2018-08-27,pyinstaller,3714.1,4156.6,4304.066666666667
2366,2018-08-26,pyinstaller,3653.2,4199.3,4222.433333333333
2300,2018-08-25,pyinstaller,3904.7,4332.15,4297.0
4615,2018-08-24,pyinstaller,4198.6,4355.7,4223.733333333334
4915,2018-08-23,pyinstaller,4247.6,4257.25,4070.866666666667
4398,2018-08-22,pyinstaller,4258.0,4261.8,3907.3333333333335
4417,2018-08-21,pyinstaller,4079.4,4325.1,3768.9666666666667
4833,2018-08-20,pyinstaller,3899.0,4389.8,3684.5666666666666
2029,2018-08-19,pyinstaller,3918.6,4422.4,3563.9
2324,2018-08-18,pyinstaller,4258.3,4589.0,3504.866666666667
4335,2018-08-17,pyinstaller,4599.1,4599.05,3440.0333333333333
4881,2018-08-16,pyinstaller,4745.4,4507.05,3306.633333333333
5239,2018-08-15,pyinstaller,4759.6,4493.15,3152.6666666666665
5105,2018-08-14,pyinstaller,4512.8,4236.3,2989.866666666667
5019,2018-08-13,pyinstaller,4266.9,3982.5,2853.3333333333335
2612,2018-08-12,pyinstaller,4265.6,3732.0,2717.0
2613,2018-08-11,pyinstaller,4570.8,3613.75,2640.1
5029,2018-08-10,pyinstaller,4880.6,3577.35,2565.866666666667
5426,2018-08-09,pyinstaller,4926.2,3386.55,2410.4333333333334
5732,2018-08-08,pyinstaller,4919.7,3128.15,2250.733333333333
5798,2018-08-07,pyinstaller,4599.0,2860.5,2096.9
5023,2018-08-06,pyinstaller,4268.7,2587.25,1967.4333333333334
2771,2018-08-05,pyinstaller,4226.7,2349.2,1855.9333333333334
2646,2018-08-04,pyinstaller,3959.8,2228.4,1804.0
5006,2018-08-03,pyinstaller,3698.1,2146.55,1759.9333333333334
5664,2018-08-02,pyinstaller,3198.4,1942.7,1640.7
5711,2018-08-01,pyinstaller,2656.7,1674.75,1517.4666666666667
5485,2018-07-31,pyinstaller,2274.1,1408.5,1392.6
5361,2018-07-30,pyinstaller,1846.9,1152.55,1274.0333333333333
2525,2018-07-29,pyinstaller,1336.6,916.25,1150.3
2495,2018-07-28,pyinstaller,1122.0,845.85,1135.5666666666666
4603,2018-07-27,pyinstaller,905.8,816.8,1079.9666666666667
102,2018-07-26,pyinstaller,471.7,670.55,958.2
29,2018-07-25,pyinstaller,497.0,726.1,985.4666666666667
9,2018-07-24,pyinstaller,595.0,790.85,1027.8
247,2018-07-23,pyinstaller,687.0,861.85,1084.8
1885,2018-07-22,pyinstaller,692.8,947.85,1125.2666666666667
1213,2018-07-21,pyinstaller,542.9,951.85,1092.5
258,2018-07-20,pyinstaller,458.2,987.6,1081.8
379,2018-07-19,pyinstaller,495.9,1057.15,1100.6666666666667
333,2018-07-18,pyinstaller,569.7,1142.35,1118.0333333333333
262,2018-07-17,pyinstaller,727.8,1167.05,1137.8666666666666
355,2018-07-16,pyinstaller,869.4,1201.45,1181.0
1009,2018-07-15,pyinstaller,955.2,1229.7,1214.2333333333333
929,2018-07-14,pyinstaller,986.7,1244.2,1225.1666666666667
305,2018-07-13,pyinstaller,1036.7,1283.7,1231.0
386,2018-07-12,pyinstaller,1202.9,1341.5,1256.6666666666667
366,2018-07-11,pyinstaller,1360.8,1367.3,1289.7
635,2018-07-10,pyinstaller,1517.0,1393.6,1330.9333333333334
1117,2018-07-09,pyinstaller,1618.4,1403.05,1384.2333333333333
1914,2018-07-08,pyinstaller,1715.0,1392.2,1411.1
1678,2018-07-07,pyinstaller,1606.3,1342.9,1426.4333333333334
1213,2018-07-06,pyinstaller,1533.5,1336.8,1407.1333333333334
1324,2018-07-05,pyinstaller,1504.2,1343.75,1404.9
1429,2018-07-04,pyinstaller,1501.7,1344.4,1399.6333333333334
1967,2018-07-03,pyinstaller,1530.7,1328.15,1395.3666666666666
1965,2018-07-02,pyinstaller,1480.1,1283.55,1391.8666666666666
1928,2018-07-01,pyinstaller,1373.8,1254.15,1381.7
1649,2018-06-30,pyinstaller,1270.2,1237.9,1350.9666666666667
2083,2018-06-29,pyinstaller,1187.7,1267.15,1340.5
827,2018-06-28,pyinstaller,1069.4,1259.15,1303.8333333333333
950,2018-06-27,pyinstaller,1079.5,1336.5,1330.9
920,2018-06-26,pyinstaller,1140.1,1343.95,1361.6333333333334
1299,2018-06-25,pyinstaller,1183.3,1355.25,1393.4333333333334
1719,2018-06-24,pyinstaller,1187.1,1348.6,1416.2
1461,2018-06-23,pyinstaller,1125.6,1327.7,1411.8666666666666
902,2018-06-22,pyinstaller,1087.0,1347.75,1406.0666666666666
892,2018-06-21,pyinstaller,1134.5,1385.65,1408.8333333333333
824,2018-06-20,pyinstaller,1205.6,1391.35,1415.8666666666666
900,2018-06-19,pyinstaller,1346.6,1416.9,1441.6
928,2018-06-18,pyinstaller,1448.9,1421.05,1478.6
1556,2018-06-17,pyinstaller,1593.5,1456.6,1515.5333333333333
1352,2018-06-16,pyinstaller,1547.8,1472.4,1504.9333333333334
1337,2018-06-15,pyinstaller,1527.2,1498.5,1486.1666666666667
1104,2018-06-14,pyinstaller,1510.1,1530.75,1474.9666666666667
1075,2018-06-13,pyinstaller,1529.8,1555.0,1473.2333333333333
1377,2018-06-12,pyinstaller,1608.5,1565.6,1487.3666666666666
1603,2018-06-11,pyinstaller,1636.8,1546.0,1508.7
2234,2018-06-10,pyinstaller,1577.1,1521.0,1515.2666666666667
1923,2018-06-09,pyinstaller,1487.2,1489.1,1493.8666666666666
2374,2018-06-08,pyinstaller,1393.2,1493.45,1479.4333333333334
1099,2018-06-07,pyinstaller,1319.7,1476.55,1465.7
1146,2018-06-06,pyinstaller,1397.0,1483.5,1458.8
1166,2018-06-05,pyinstaller,1469.8,1465.65,1462.8333333333333
1301,2018-06-04,pyinstaller,1551.4,1457.4,1495.7666666666667
1862,2018-06-03,pyinstaller,1580.2,1444.95,1526.6
1660,2018-06-02,pyinstaller,1522.7,1426.8,1513.9333333333334
1006,2018-06-01,pyinstaller,1455.2,1444.65,1497.1333333333334
1335,2018-05-31,pyinstaller,1464.9,1484.35,1491.8
983,2018-05-30,pyinstaller,1491.0,1497.2,1476.7333333333333
1639,2018-05-29,pyinstaller,1593.7,1522.55,1482.3
1872,2018-05-28,pyinstaller,1633.4,1538.7,1491.4666666666667
1874,2018-05-27,pyinstaller,1570.0,1489.7,1495.1666666666667
1982,2018-05-26,pyinstaller,1461.5,1459.35,1468.3
1589,2018-05-25,pyinstaller,1363.4,1467.95,1440.3333333333333
1287,2018-05-24,pyinstaller,1309.7,1499.8,1424.8
985,2018-05-23,pyinstaller,1330.9,1509.55,1420.9666666666667
1103,2018-05-22,pyinstaller,1434.1,1518.1,1436.3666666666666
1596,2018-05-21,pyinstaller,1503.8,1505.25,1479.4
2010,2018-05-20,pyinstaller,1503.4,1469.6,1487.9
2036,2018-05-19,pyinstaller,1451.4,1426.6,1463.9666666666667
1238,2018-05-18,pyinstaller,1444.0,1420.5,1440.9333333333334
789,2018-05-17,pyinstaller,1409.4,1457.75,1438.0333333333333
1001,2018-05-16,pyinstaller,1457.2,1471.7,1424.5666666666666
1052,2018-05-15,pyinstaller,1572.5,1478.8,1442.9
1499,2018-05-14,pyinstaller,1689.9,1482.35,1476.9666666666667
2017,2018-05-13,pyinstaller,1688.2,1466.0,1505.4
1800,2018-05-12,pyinstaller,1602.1,1437.5,1513.1333333333334
1592,2018-05-11,pyinstaller,1506.7,1467.2,1516.3666666666666
1490,2018-05-10,pyinstaller,1435.8,1480.15,1517.9
1962,2018-05-09,pyinstaller,1401.8,1470.25,1519.2666666666667
892,2018-05-08,pyinstaller,1397.0,1439.4,1515.0666666666666
1267,2018-05-07,pyinstaller,1506.1,1452.35,1571.3666666666666
2154,2018-05-06,pyinstaller,1486.2,1408.25,1594.9666666666667
2226,2018-05-05,pyinstaller,1385.1,1378.1,1596.1
1482,2018-05-04,pyinstaller,1274.8,1370.5,1580.3666666666666
1156,2018-05-03,pyinstaller,1243.8,1414.0,1565.1333333333334
846,2018-05-02,pyinstaller,1272.9,1468.65,1575.9666666666667
883,2018-05-01,pyinstaller,1427.7,1521.2,1614.1333333333334
1150,2018-04-30,pyinstaller,1524.5,1558.95,1649.7333333333333
1914,2018-04-29,pyinstaller,1538.7,1578.0,1676.2333333333333
1983,2018-04-28,pyinstaller,1481.8,1574.1,1673.2666666666667
1068,2018-04-27,pyinstaller,1398.6,1604.0,1654.2
1143,2018-04-26,pyinstaller,1330.3,1649.35,1649.9333333333334
1123,2018-04-25,pyinstaller,1371.1,1701.6,1646.8
1172,2018-04-24,pyinstaller,1466.2,1733.15,1641.2
1447,2018-04-23,pyinstaller,1584.2,1725.8,1675.5
2394,2018-04-22,pyinstaller,1664.4,1727.5,1692.3
1851,2018-04-21,pyinstaller,1614.7,1707.35,1649.1666666666667
1292,2018-04-20,pyinstaller,1593.4,1712.35,1626.1666666666667
1345,2018-04-19,pyinstaller,1617.3,1745.0,1624.3
1151,2018-04-18,pyinstaller,1666.4,1769.0,1620.7333333333333
385,2018-04-17,pyinstaller,1809.4,1782.0,1642.0666666666666
1551,2018-04-16,pyinstaller,1968.4,1809.75,1711.2
2074,2018-04-15,pyinstaller,2032.1,1784.65,1744.6333333333334
2352,2018-04-14,pyinstaller,2000.1,1728.7,1722.3666666666666
2249,2018-04-13,pyinstaller,1867.4,1721.15,1708.5
1897,2018-04-12,pyinstaller,1790.6,1706.25,1675.9666666666667
1638,2018-04-11,pyinstaller,1800.0,1666.4,1662.4333333333334
1531,2018-04-10,pyinstaller,1831.3,1642.55,1660.4333333333334
1836,2018-04-09,pyinstaller,1872.7,1627.8,1688.6333333333334
2581,2018-04-08,pyinstaller,1871.6,1597.9,1702.3666666666666
1975,2018-04-07,pyinstaller,1754.6,1558.4,1661.8333333333333
2188,2018-04-06,pyinstaller,1651.1,1582.6,1634.2
1754,2018-04-05,pyinstaller,1537.2,1600.9,1605.6333333333334
1025,2018-04-04,pyinstaller,1457.3,1583.5,1612.8333333333333
1481,2018-04-03,pyinstaller,1574.9,1629.05,1632.8666666666666
1991,2018-04-02,pyinstaller,1621.9,1618.65,1668.3333333333333
1951,2018-04-01,pyinstaller,1532.8,1593.65,1676.6666666666667
1945,2018-03-31,pyinstaller,1453.8,1575.0,1668.3
1825,2018-03-30,pyinstaller,1382.9,1596.6,1653.2333333333333
1411,2018-03-29,pyinstaller,1324.2,1617.75,1645.6666666666667
940,2018-03-28,pyinstaller,1362.2,1615.45,1659.3333333333333
1049,2018-03-27,pyinstaller,1514.1,1625.75,1693.7666666666667
955,2018-03-26,pyinstaller,1664.6,1639.85,1728.7
2201,2018-03-25,pyinstaller,1709.7,1690.6,1786.1666666666667
1951,2018-03-24,pyinstaller,1683.2,1661.85,1784.0666666666666
1100,2018-03-23,pyinstaller,1615.4,1691.55,1774.3
1161,2018-03-22,pyinstaller,1654.5,1748.6,1783.7333333333333
1236,2018-03-21,pyinstaller,1696.2,1775.55,1795.1666666666667
1238,2018-03-20,pyinstaller,1810.3,1788.4,1801.8
1791,2018-03-19,pyinstaller,1911.3,1806.4,1818.8666666666666
2459,2018-03-18,pyinstaller,1868.7,1807.9,1813.2
2554,2018-03-17,pyinstaller,1737.4,1783.6,1776.2333333333333
1406,2018-03-16,pyinstaller,1615.1,1760.75,1738.0
1936,2018-03-15,pyinstaller,1671.5,1824.4,1736.9333333333334
1273,2018-03-14,pyinstaller,1640.5,1834.5,1725.2333333333333
1491,2018-03-13,pyinstaller,1767.7,1853.75,1763.6333333333334
1578,2018-03-12,pyinstaller,1842.7,1848.35,1785.7666666666667
2377,2018-03-11,pyinstaller,1854.9,1844.65,1795.0333333333333
2248,2018-03-10,pyinstaller,1766.5,1797.55,1784.4333333333334
1365,2018-03-09,pyinstaller,1701.5,1772.65,1753.1333333333334
1146,2018-03-08,pyinstaller,1747.1,1785.45,1768.7
1331,2018-03-07,pyinstaller,1829.8,1795.65,1783.3
1970,2018-03-06,pyinstaller,1906.4,1799.45,1800.1
1626,2018-03-05,pyinstaller,1977.3,1769.65,1787.4333333333334
2545,2018-03-04,pyinstaller,2028.5,1767.6,1792.0333333333333
2241,2018-03-03,pyinstaller,1939.8,1761.6,1772.1
1700,2018-03-02,pyinstaller,1854.0,1757.3,1764.8
1493,2018-03-01,pyinstaller,1834.4,1765.1,1753.7666666666667
1598,2018-02-28,pyinstaller,1828.6,1793.4,1747.1333333333334
1821,2018-02-27,pyinstaller,1843.8,1778.95,1755.5666666666666
1973,2018-02-26,pyinstaller,1823.8,1779.5,1761.0
2097,2018-02-25,pyinstaller,1761.5,1760.05,1753.1333333333334
2679,2018-02-24,pyinstaller,1692.5,1746.95,1727.2666666666667
2138,2018-02-23,pyinstaller,1562.0,1692.5,1701.3
1658,2018-02-22,pyinstaller,1506.7,1673.8,1680.3666666666666
1383,2018-02-21,pyinstaller,1583.4,1688.25,1678.4666666666667
1504,2018-02-20,pyinstaller,1660.6,1720.2,1688.1333333333334
1435,2018-02-19,pyinstaller,1695.8,1713.45,1700.9
1750,2018-02-18,pyinstaller,1758.2,1706.4,1722.8333333333333
1621,2018-02-17,pyinstaller,1714.1,1711.45,1747.1
1350,2018-02-16,pyinstaller,1735.2,1729.6,1744.7333333333333
1407,2018-02-15,pyinstaller,1758.6,1748.95,1761.8333333333333
1374,2018-02-14,pyinstaller,1801.4,1744.65,1792.7333333333333
1585,2018-02-13,pyinstaller,1823.0,1770.95,1839.1333333333334
2425,2018-02-12,pyinstaller,1840.9,1767.2,1854.9666666666667
2155,2018-02-11,pyinstaller,1793.1,1726.0,1835.5666666666666
1856,2018-02-10,pyinstaller,1779.8,1701.9,1832.6666666666667
2059,2018-02-09,pyinstaller,1731.1,1703.45,1843.4333333333334
1309,2018-02-08,pyinstaller,1654.6,1705.15,1844.9
1832,2018-02-07,pyinstaller,1708.8,1763.6,1879.9666666666667
1584,2018-02-06,pyinstaller,1724.0,1749.5,1901.1666666666667
1835,2018-02-05,pyinstaller,1739.3,1763.45,1921.6666666666667
1590,2018-02-04,pyinstaller,1687.9,1788.4,1936.4666666666667
1764,2018-02-03,pyinstaller,1718.9,1847.2,1960.3666666666666
1947,2018-02-02,pyinstaller,1693.5,1862.0,1983.5
2022,2018-02-01,pyinstaller,1658.9,1856.8,2014.0666666666666
1369,2018-01-31,pyinstaller,1624.0,1859.1,2043.5333333333333
1294,2018-01-30,pyinstaller,1675.8,1899.6,2051.9
1851,2018-01-29,pyinstaller,1755.7,1940.05,2063.9666666666667
1984,2018-01-28,pyinstaller,1818.4,1965.55,2050.0333333333333
1737,2018-01-27,pyinstaller,1775.0,1989.75,2067.8333333333335
1321,2018-01-26,pyinstaller,1787.6,2012.85,2095.5666666666666
1900,2018-01-25,pyinstaller,1888.9,2060.75,2129.0
